Id,Price(EUR),Location,Address,Rooms,Heating,SetUp,Elevator,Stores,Area(m2),Evident,State,Infrared,YearOfBuild,Floor
588,95270,Bulevar Oslobođenja,Bulevar Oslobođenja,1,centralno grejanje,namešteno,ima lift (1),klima,49,uknjiženo,uobičajeno stanje,useljivo,2020,7
589,133430,Podbara,Podbara,3,centralno grejanje,prazno,ima lift (1),klima,51,uknjiženo,novo,useljivo,2020,2
590,113300,Majur,Petrovaradin,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",90,uknjiženo,novo,useljivo,2020,2
591,170100,Podbara,Podbara,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",65,uknjiženo,novo,useljivo,2020,1
592,117270,Bulevar Oslobođenja,Bulevar Oslobođenja,2,grejanje na gas,prazno,ima lift (1),"telefon, kablovska",45,uknjiženo,novo,useljivo,2020,1
593,111500,Bulevar Oslobođenja,Bulevar Oslobođenja,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",57,uknjiženo,uobičajeno stanje,useljivo,2001,5
594,120000,Liman,Alekse Šantića,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",51,uknjiženo,renovirano,useljivo,2001,2
595,153990,Banatić,Bulevar Jaše Tomića,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, klima",65,uknjiženo,novo,useljivo,2001,1
596,445000,Stari Grad,Centar,5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, klima",144,uknjiženo,u izgradnji,useljivo,2022,1
597,133820,Detelinara,Nova Detelinara,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, klima",64,uknjiženo,uobičajeno stanje,useljivo,2011,visoko
598,185400,Stari Grad,Augusta Cesarca,3,centralno grejanje,prazno,ima lift (1),klima,88,uknjiženo,novo,useljivo,2011,4
599,128550,Sajmište,Betanija,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",48,uknjiženo,novo,useljivo,2011,3
600,312300,Adamovićevo Naselje,Cara Dušana,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",138,uknjiženo,novo,useljivo,2011,1
601,87500,Novo Naselje,Futoski put,2,centralno grejanje,prazno,ima lift (1),"TV, klima, veš mašina, kuhinjski elementi, frižider, rerna, šporet, plakar",59,uknjiženo,novo,useljivo,2011,6
602,157000,Bulevar Oslobođenja,Bulevar Oslobođenja,3,centralno grejanje,prazno,ima lift (1),"TV, klima, veš mašina, kuhinjski elementi, frižider, rerna, šporet, plakar",68,uknjiženo,uobičajeno stanje,useljivo,2005,1
603,113200,Stari Grad,Centar,1.5,centralno grejanje,prazno,ima lift (1),"TV, klima, veš mašina, kuhinjski elementi, frižider, rerna, šporet, plakar",44,uknjiženo,uobičajeno stanje,useljivo,1989,visoko
604,267800,Stari Grad,Njegoševa,3,centralno grejanje,prazno,ima lift (1),"video nadzor, klima, kuhinjski elementi, ugradni plakar",114,uknjiženo,novo,useljivo,1989,6
605,69630,Podbara,Podbara,1,centralno grejanje,namešteno,ima lift (1),"video nadzor, klima, kuhinjski elementi, ugradni plakar",26,uknjiženo,novo,useljivo,1989,4
606,64950,Petrovaradin,Petrovaradin,2,grejanje na gas,namešteno,ima lift (1),"video nadzor, klima, kuhinjski elementi, ugradni plakar",32,uknjiženo,u izgradnji,useljivo,2020,prizemlje
607,73900,Petrovaradin,Petrovaradin,2,grejanje na gas,namešteno,ima lift (1),"video nadzor, klima, kuhinjski elementi, ugradni plakar",36,uknjiženo,u izgradnji,useljivo,2020,prizemlje
608,341170,Rotkvarija,Vojvode Šupljikca,5,centralno grejanje,namešteno,ima lift (1),"kablovska, video nadzor, klima",181,uknjiženo,novo,useljivo,2020,3
609,101700,Sajmište,Ilije Birčanina,3.5,centralno grejanje,namešteno,ima lift (1),"kablovska, video nadzor, klima",56,uknjiženo,novo,useljivo,2020,3
610,41000,Adice,Adice,1.5,centralno grejanje,prazno,ima lift (1),"kablovska, video nadzor, klima",28,u procesu uknjižavanja,novo,useljivo,2020,visoko
611,65000,Rotkvarija,Kraljevića Marka,0.5,centralno grejanje,prazno,ima lift (1),"kablovska, video nadzor, klima",26,uknjiženo,renovirano,useljivo,2020,3
612,111510,Adamovićevo Naselje,Cara Dušana,2,centralno grejanje,prazno,ima lift (1),"kablovska, video nadzor, klima",44,uknjiženo,novo,useljivo,2020,3
613,230000,Adamovićevo Naselje,Adamovićevo Naselje,3,centralno grejanje,prazno,ima lift (1),"kablovska, video nadzor, klima",106,uknjiženo,u izgradnji,useljivo,2022,6
614,122500,Novo Naselje,Novo Naselje,3,centralno grejanje,prazno,ima lift (1),"kablovska, video nadzor, klima",65,uknjiženo,uobičajeno stanje,useljivo,1985,prizemlje
615,119000,Novo Naselje,Novo Naselje,3,centralno grejanje,prazno,ima lift (1),"kablovska, video nadzor, klima",65,uknjiženo,uobičajeno stanje,useljivo,1978,visoko
616,69000,Detelinara,Nova Detelinara,0.5,centralno grejanje,prazno,ima lift (1),"kablovska, video nadzor, klima",26,uknjiženo,uobičajeno stanje,useljivo,2007,3
617,78600,Veternik,Veternik,3.5,grejanje na gas,prazno,ima lift (1),"kablovska, video nadzor, klima",57,uknjiženo,uobičajeno stanje,useljivo,2021,prizemlje
618,257500,Bulevar Oslobođenja,Bulevar Oslobođenja,4,centralno grejanje,namešteno,ima lift (1),"kablovska, internet, TV, klima, ventilacija, veš mašina, kuhinjski elementi, frižider, rerna, plakar",113,uknjiženo,uobičajeno stanje,useljivo,2021,1
619,195700,Grbavica,Grbavica,2.5,centralno grejanje,namešteno,ima lift (1),"kablovska, internet, klima",93,uknjiženo,uobičajeno stanje,useljivo,2021,1
620,203950,Bulevar Oslobođenja,Futoška,4,centralno grejanje,namešteno,ima lift (1),"kablovska, internet, klima",89,uknjiženo,uobičajeno stanje,useljivo,2021,5
621,218470,Bulevar Oslobođenja,Bulevar Oslobođenja,3,centralno grejanje,namešteno,ima lift (2),"kablovska, internet, TV, klima, kuhinjski elementi, sudo mašina, frižider, rerna, plakar, ugradni plakar",101,uknjiženo,uobičajeno stanje,useljivo,2021,5
622,123300,Novo Naselje,Novo Naselje,2,centralno grejanje,prazno,ima lift (1),"kablovska, internet, TV, klima, kuhinjski elementi, sudo mašina, frižider, rerna, plakar, ugradni plakar",63,uknjiženo,renovirano,useljivo,2021,1
623,117270,Bulevar Oslobođenja,CCC,2,centralno grejanje,prazno,ima lift (1),"kablovska, internet, TV, klima, kuhinjski elementi, sudo mašina, frižider, rerna, plakar, ugradni plakar",45,uknjiženo,novo,useljivo,2021,1
624,155550,Grbavica,Grbavica,4.5,centralno grejanje,prazno,ima lift (1),"kablovska, internet, TV, klima, kuhinjski elementi, sudo mašina, frižider, rerna, plakar, ugradni plakar",109,uknjiženo,uobičajeno stanje,useljivo,2021,4
625,139000,Detelinara,Detelinara,4.5,centralno grejanje,prazno,ima lift (1),"kablovska, internet, TV, klima, kuhinjski elementi, sudo mašina, frižider, rerna, plakar, ugradni plakar",74,uknjiženo,u izgradnji,useljivo,2021,5
626,159650,Adamovićevo Naselje,aranji janosa,2.5,centralno grejanje,prazno,ima lift (1),"kablovska, internet, TV, klima, kuhinjski elementi, sudo mašina, frižider, rerna, plakar, ugradni plakar",57,uknjiženo,u izgradnji,useljivo,2021,5
627,71000,Sajmište,janka cmelika,0.5,centralno grejanje,prazno,ima lift (1),"kablovska, internet, TV, klima, kuhinjski elementi, sudo mašina, frižider, rerna, plakar, ugradni plakar",26,uknjiženo,u izgradnji,useljivo,2021,3
628,62830,Adice,Adice,1.5,grejanje na gas,prazno,ima lift (1),"kablovska, internet, TV, klima, kuhinjski elementi, sudo mašina, frižider, rerna, plakar, ugradni plakar",37,uknjiženo,novo,useljivo,2021,2
629,92700,Liman,Bulevar Cara Lazara,1.5,centralno grejanje,prazno,ima lift (1),"kablovska, internet, TV, klima, kuhinjski elementi, sudo mašina, frižider, rerna, plakar, ugradni plakar",39,uknjiženo,uobičajeno stanje,useljivo,2021,1
630,67000,Bulevar Oslobođenja,Danila Kiša,0.5,centralno grejanje,prazno,ima lift (1),"kablovska, internet, TV, klima, kuhinjski elementi, sudo mašina, frižider, rerna, plakar, ugradni plakar",23,uknjiženo,novo,useljivo,2021,1
631,139100,Telep,Rakovačka,3,grejanje na gas,prazno,ima lift (1),"kablovska, internet, TV, klima, kuhinjski elementi, sudo mašina, frižider, rerna, plakar, ugradni plakar",77,uknjiženo,u izgradnji,useljivo,2021,1
632,52920,Adice,Adice,1.5,grejanje na gas,prazno,ima lift (1),"kablovska, internet, TV, klima, kuhinjski elementi, sudo mašina, frižider, rerna, plakar, ugradni plakar",37,uknjiženo,novo,useljivo,2021,2
633,55500,Detelinara,Trg Majke Jevrosime 19,0.5,centralno grejanje,namešteno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, rerna, ležaj",27,uknjiženo,uobičajeno stanje,useljivo,2010,4
634,122500,Novo Naselje,vojvode stepe,3,centralno grejanje,prazno,ima lift (1),"veš mašina, kuhinjski elementi, frižider, rerna, ležaj",65,uknjiženo,uobičajeno stanje,useljivo,2010,prizemlje
635,172010,Grbavica,Kolo srpskih sestara,4,centralno grejanje,prazno,ima lift (1),"telefon, interfon, klima",115,uknjiženo,uobičajeno stanje,useljivo,2010,4
636,94250,Stari Grad,Marka Miljanova,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, interfon, klima",44,uknjiženo,novo,useljivo,2010,visoko
637,154500,Grbavica,Puškinova,3.5,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska, interfon, klima",67,uknjiženo,novo,useljivo,2010,1
638,94800,Novo Naselje,Bulevar Jovana Dučića,3,centralno grejanje,prazno,ima lift (1),"telefon, interfon",61,nije uknjiženo,uobičajeno stanje,useljivo,2010,5
639,430000,Stari Grad,Episkopa Visariona,5.5,centralno grejanje,prazno,ima lift (1),"telefon, interfon, klima",208,nije uknjiženo,novo,useljivo,2010,5
640,77250,Veternik,Veternik,3.5,centralno grejanje,prazno,ima lift (1),telefon,57,nije uknjiženo,novo,useljivo,2010,prizemlje
641,396550,Petrovaradin,Mišeluk,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",145,nije uknjiženo,novo,useljivo,2010,potkrovlje
642,121540,Liman,Bulevar Despota Stefana,2,centralno grejanje,prazno,ima lift (1),"telefon, interfon",59,uknjiženo,uobičajeno stanje,useljivo,2010,3
643,66950,Grbavica,Grbavica,0.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",23,nije uknjiženo,novo,useljivo,2010,1
644,92700,Liman,Bulevar Cara Lazara,1.5,centralno grejanje,prazno,ima lift (1),"telefon, interfon",39,uknjiženo,uobičajeno stanje,useljivo,2010,1
645,159650,Grbavica,Vojvođanska,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",82,uknjiženo,uobičajeno stanje,useljivo,2010,1
646,135000,Stari Grad,Kej,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",40,uknjiženo,novo,useljivo,2010,3
647,103000,Novo Naselje,Stanoja Stanojevića,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon",73,nije uknjiženo,uobičajeno stanje,useljivo,1999,5
648,92700,Detelinara,Dr Svetislava Kasapinovića,2.5,centralno grejanje,prazno,ima lift (1),telefon,60,uknjiženo,novo,useljivo,1999,5
649,118450,Veternik,Veternik,3.5,centralno grejanje,prazno,ima lift (1),"telefon, interfon",67,nije uknjiženo,novo,useljivo,1999,3
650,124010,Bulevar Oslobođenja,Bulevar oslobođenja,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon",56,uknjiženo,uobičajeno stanje,useljivo,1999,3
651,95280,Bulevar Oslobođenja,Braće Jovandić,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, interfon",49,uknjiženo,uobičajeno stanje,useljivo,1999,7
652,164800,Telep,Laze Lazarevića,4,grejanje na gas,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",96,uknjiženo,uobičajeno stanje,useljivo,1999,2
653,92500,Banatić,Stevana Doronjskog,1.5,centralno grejanje,prazno,ima lift (1),"telefon, internet, interfon, klima",37,uknjiženo,novo,useljivo,1999,1
654,92700,Rotkvarija,Kraljevića Marka,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",37,uknjiženo,novo,useljivo,1999,visoko
655,164800,Novo Naselje,Braće Dronjak,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon",76,uknjiženo,uobičajeno stanje,useljivo,1999,2
656,75000,Detelinara,Krfska,2,centralno grejanje,prazno,ima lift (1),telefon,48,uknjiženo,uobičajeno stanje,useljivo,1999,4
657,86520,Novo Naselje,Stanoja Stanojevića,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, interfon, klima",40,uknjiženo,uobičajeno stanje,useljivo,1999,visoko
658,138100,Bulevar Evrope,Dalmatinska,3,centralno grejanje,prazno,ima lift (1),"telefon, internet, interfon, klima",67,uknjiženo,novo,useljivo,1999,2
659,875500,Stari Grad,Dunavska,5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",224,uknjiženo,uobičajeno stanje,useljivo,1999,3
660,334750,Grbavica,Gogoljeva,3.5,centralno grejanje,prazno,ima lift (1),"telefon, interfon",145,nije uknjiženo,uobičajeno stanje,useljivo,1999,5
661,127300,Bulevar Evrope,vardarska,2,centralno grejanje,prazno,ima lift (1),"telefon, interfon",44,uknjiženo,novo,useljivo,1999,5
662,122600,Novo Naselje,Novo Naselje,3,centralno grejanje,prazno,ima lift (1),"telefon, interfon",65,uknjiženo,uobičajeno stanje,useljivo,1900,prizemlje
663,128750,Liman,Liman 2,2.5,centralno grejanje,prazno,ima lift (1),"telefon, interfon",52,uknjiženo,uobičajeno stanje,useljivo,1966,7
664,144200,Detelinara,Nova Detelinara,4.5,centralno grejanje,prazno,ima lift (1),"telefon, interfon",98,uknjiženo,uobičajeno stanje,useljivo,2011,3
665,120000,Stari Grad,Spens,2,centralno grejanje,prazno,ima lift (1),"telefon, interfon",51,uknjiženo,uobičajeno stanje,useljivo,1997,2
666,92700,Bulevar Oslobođenja,Bulevar Oslobođenja,1.5,centralno grejanje,prazno,ima lift (1),"telefon, interfon",30,uknjiženo,uobičajeno stanje,useljivo,2004,1
667,192820,Stari Grad,Centar,3,centralno grejanje,namešteno,ima lift (1),"telefon, interfon",78,uknjiženo,novo,useljivo,2004,1
668,82400,Bulevar Oslobođenja,kralja petra,1.5,centralno grejanje,prazno,ima lift (1),"telefon, interfon",37,uknjiženo,novo,useljivo,2004,visoko
669,87500,Stari Grad,Daničićeva 9,1.5,centralno grejanje,namešteno,ima lift (1),"kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",35,uknjiženo,renovirano,useljivo,2004,1
670,64000,Novo Naselje,Novo Naselje,1,centralno grejanje,namešteno,ima lift (1),"kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",34,uknjiženo,uobičajeno stanje,useljivo,1980,3
671,216000,Stari Grad,Centar,3.5,centralno grejanje,namešteno,ima lift (1),"kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",127,uknjiženo,uobičajeno stanje,useljivo,1950,3
672,87550,Grbavica,Grbavica,2.5,centralno grejanje,namešteno,ima lift (1),"kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",52,uknjiženo,uobičajeno stanje,useljivo,1960,3
673,129000,Sremska Kamenica,Sremska Kamenica,2,centralno grejanje,namešteno,ima lift (1),"kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",50,uknjiženo,u izgradnji,useljivo,1960,2
674,118450,Adice,Adice,3,centralno grejanje,prazno,ima lift (1),"kablovska, TV, klima, veš mašina, kuhinjski elementi, frižider, zamrzivač, rerna, šporet, ležaj, plakar",67,uknjiženo,novo,useljivo,2022,2
675,120000,Grbavica,Kolo srpskih sestara,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon",66,uknjiženo,novo,useljivo,2022,5
676,93500,Novo Naselje,Novo Naselje,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",56,uknjiženo,uobičajeno stanje,useljivo,2022,1
677,84000,Detelinara,Nova Detelinara,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",51,uknjiženo,novo,useljivo,2022,visoko
678,133900,Banatić,Železnička stanica,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",85,uknjiženo,novo,useljivo,2022,1
679,97850,Novo Naselje,Novo Naselje,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",54,uknjiženo,uobičajeno stanje,useljivo,2022,3
680,139000,Bulevar Oslobođenja,Bulevar Oslobođenja,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",75,uknjiženo,uobičajeno stanje,useljivo,2022,3
681,133900,Novo Naselje,Savina,3.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",105,uknjiženo,održavano,useljivo,2022,4
682,144200,Novo Naselje,Šarengrad,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska, internet, interfon, klima",81,uknjiženo,renovirano,useljivo,2022,4
683,113300,Novo Naselje,Bistrica,3,centralno grejanje,namešteno,ima lift (1),"telefon, kablovska, internet, interfon, klima",73,uknjiženo,renovirano,useljivo,1980,2
684,165830,Grbavica,Grbavica,3,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",91,uknjiženo,uobičajeno stanje,useljivo,2000,1
685,138600,Novo Naselje,Šarengrad,4,centralno grejanje,prazno,ima lift (1),"telefon, kablovska",117,uknjiženo,uobičajeno stanje,useljivo,2000,4
686,67900,Detelinara,Molijerova 8,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, kuhinjski elementi",47,uknjiženo,renovirano,useljivo,1980,3
687,84450,Detelinara,Nova Detelinara,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",42,uknjiženo,novo,useljivo,1980,4
688,69000,Podbara,Podbara,1.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, interfon, klima",35,nije uknjiženo,novo,useljivo,1980,2
689,116800,Bulevar Oslobođenja,Bulevar Oslobođenja,2.5,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, internet, klima",54,nije uknjiženo,novo,useljivo,1980,3
690,111550,Bulevar Oslobođenja,Bulevar Oslobođenja,2,centralno grejanje,prazno,ima lift (1),"telefon, kablovska, interfon, klima",57,uknjiženo,novo,useljivo,1980,5
691,176000,Grbavica,Petra Drapšina 56,3,centralno grejanje,prazno,ima lift (2),"Poslovni nameštaj, telefon, video nadzor, TV, klima, kuhinjski elementi, frižider, mikrotalasna rerna, ugradni plakar",80,uknjiženo,renovirano,useljivo,1980,3
692,133900,Liman,Liman 1,2,centralno grejanje,prazno,ima lift (2),"telefon, kablovska",60,uknjiženo,uobičajeno stanje,useljivo,1980,3
693,97850,Detelinara,Nova Detelinara,2,centralno grejanje,prazno,ima lift (1),"kuhinjski elementi, rerna, šporet, plakar",54,uknjiženo,novo,useljivo,1980,2
694,126700,Detelinara,Nova Detelinara,3,centralno grejanje,namešteno,ima lift (1),"kuhinjski elementi, rerna, šporet, plakar",60,uknjiženo,novo,useljivo,2010,4
695,63860,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),1.5,grejanje na gas,prazno,ima lift (1),"kuhinjski elementi, rerna, šporet, plakar",33,uknjiženo,uobičajeno stanje,useljivo,2010,1
696,148320,Grbavica,Grbavica,4,centralno grejanje,prazno,ima lift (1),"kuhinjski elementi, rerna, šporet, plakar",80,uknjiženo,novo,useljivo,2010,4
697,100430,Telep,Bulevar Patrijarha Pavla (Somborski Bulevar),1.5,grejanje na gas,namešteno,ima lift (1),"kuhinjski elementi, rerna, šporet, plakar",39,u procesu uknjižavanja,novo,useljivo,2020,3
698,97850,Adamovićevo Naselje,Cara Dušana,2,centralno grejanje,namešteno,ima lift (1),"kuhinjski elementi, rerna, šporet, plakar",52,uknjiženo,novo,useljivo,2010,5
699,164800,Telep,Telep,4,grejanje na gas,prazno,ima lift (1),"kuhinjski elementi, rerna, šporet, plakar",96,uknjiženo,novo,useljivo,2010,2
700,123600,Liman,Liman 3,2,centralno grejanje,prazno,ima lift (1),"kuhinjski elementi, rerna, šporet, plakar",65,uknjiženo,novo,useljivo,2010,7
